id	kind	count	budget	chars	jp	ko
2639	dialog	1	4	2	」さ	
2640	dialog	1	26	12	」という概念が\n存在する。	
2641	dialog	1	16	7	」に\n対応する。	
2642	dialog	1	39	19	『…1枚のメモリープレートに封印し…』	
2643	dialog	1	18	7	『…<03><05>Dユニット<03>	
2644	dialog	1	24	10	『…<03>\nライト・ウィング<03>	
2645	dialog	1	24	10	『…<03>\nライト・ウイング<03>	
2646	dialog	1	31	15	『……願わくば後世の人間が…』	
2647	dialog	1	27	13	『…あるいは我々よりも…』	
2648	dialog	1	29	14	『…しかし、それはもはや…』	
2649	dialog	1	21	10	『…しかし我々は…』	
2650	dialog	1	26	11	『…それぞれを…<03>\n12個<03>	
2651	dialog	1	39	19	『…と言えるものだったかもしれない…』	
2652	dialog	1	19	9	『…もっと別の…』	
2653	dialog	1	31	15	『…わずかな望みを託して……』	
2654	dialog	1	29	14	『…ドラゴンというよりも…』	
2655	dialog	1	35	17	『…ドラゴンの究極ともいうべき…』	
2656	dialog	1	33	16	『…ライト・ウィングに関する…』	
2657	dialog	1	33	16	『…ライト・ウイングに関する…』	
2658	dialog	1	21	10	『…個体データを…』	
2659	dialog	1	29	14	『…地表各地にばらまいた…』	
2660	dialog	1	29	14	『…形態の開発に成功した…』	
2661	dialog	1	35	17	『…我々の意志を引き維ぐことに…』	
2662	dialog	1	35	17	『…我々の暴走と判断した当局は…』	
2663	dialog	1	21	10	『…我々はついに…』	
2664	dialog	1	39	19	『…消去するようにとの決断を下した…』	
2665	dialog	1	21	10	『…記録の一切を…』	
2666	dialog	1	19	9	『…高次の存在…』	
2667	dialog	1	31	15	『あの襲撃事件から3日たった』	
2668	dialog	1	33	16	『おそらくは反対派の仕業だろう』	
2669	dialog	1	29	14	『おまえ』の望んでた場所だ…	
2670	dialog	1	35	17	『このドローンをアゼルと名づける』	
2671	dialog	1	37	18	『これならば、目標値を越えるはずだ』	
2672	dialog	1	39	19	『だが、このままでは重大な欠陥がある』	
2673	dialog	1	39	19	『ドローンF07…思考指数98…失敗』	
2674	dialog	1	39	19	『ドローンF16…思考指数94…失敗』	
2675	dialog	1	35	17	『今回の実験体はうまく行っている』	
2676	dialog	1	37	18	『例の問題も寿命の操作で解決ずみだ』	
2677	dialog	1	35	17	『例の機構の組み込み認可が下りる』	
2678	dialog	1	11	5	『塔』…？	
2679	movie	1	31	15	『塔』に秘められた力に比べれば	
2680	ui	1	134	64	『塔』の中部層を守って\nいたガーディアン。2体が\n一緒になって襲ってきた。\nというより、2体まとめて\nひとつの個体だったのかも\nしれない。	
2681	movie	1	29	14	『塔』の力を手に入れるために	
2682	ui	1	11	5	『塔』の総	
2683	dialog	1	25	12	『塔』の話はできねえな！	
2684	dialog	1	39	19	『塔』を探して、うろうろしてるそうだぜ	
2685	ui	1	25	12	『塔』発見〜引き上げまで	
2686	ui	1	21	10	『塔』起動実験報告書	
2687	dialog	1	39	19	『尋われたドローンはまだ発見されない』	
2688	dialog	1	39	19	『彼女はまだインプリントが終ってない』	
2689	dialog	1	39	19	『災いの種にならなければいいのだが…』	
2690	movie	1	37	18	『絶対の客人』とでも訳せばいいのかな	
2691	movie	1	21	10	『絶対の客人』とは、	
2692	dialog	1	19	9	『絶対の客人』も！	
2693	movie	1	19	9	『絶対の客人』よ…	
2694	movie	1	17	8	』…君だけなのだ	
2695	movie	1	5	2	』よ	
2696	dialog	1	5	2	あ…	
2697	dialog	1	39	19	あ…そうか、あんたらは行けないんだっけ	
2698	dialog	1	35	17	あ、いや、ないならいい、先を急ごう	
2699	dialog	1	15	7	あ、しまった！	
2700	dialog	1	13	6	あ、そうか！	
2701	dialog	1	33	16	あ、そうだ、伝言もあったんだっけ	
2702	dialog	1	37	18	あ、それから例の約束、忘れんでくれよ	
2703	dialog	1	25	12	あ、ちょっと待ってくれ…	
2704	dialog	1	37	18	あ、どこにあるのか調べる方が先だな…	
2705	dialog	1	13	6	あ、エッジ！	
2706	dialog	1	13	6	あ、悪い悪い	
2707	dialog	1	29	14	あ、父ちゃんにはないしょだよ	
2708	dialog	1	25	12	ああ…お孫さんを残してね	
2709	dialog	1	31	15	ああ…だけど、水脈への入り□が	
2710	dialog	1	15	7	ああ、あんたか	
2711	dialog	1	17	8	ああ、ご苦労さん	
2712	dialog	1	17	8	ああ、そうだけど	
2713	dialog	1	29	14	ああ、やっと調べがついたんだ	
2714	dialog	1	21	10	ああ、よく来てくれた	
2715	dialog	1	17	8	ああ、よろしく…	
2716	dialog	1	37	18	ああ、ラドガムの爺さんと組んでたんだ	
2717	dialog	1	27	13	ああ、一杯やろうってんだな	
2718	dialog	1	27	13	ああ、何十年も前の話だがな	
2719	dialog	1	37	18	ああ、君、ちょっと頼まれてくれないか	
2720	dialog	1	13	6	ああ、君か…	
2721	dialog	1	13	6	ああ、大丈夫	
2722	movie	1	25	12	ああ、悪い夢でも見たのか	
2723	dialog	1	19	9	ああ、数千年前から	
2724	movie	1	39	19	ああいった、攻性生物にやられた街や村の	
2725	dialog	1	39	19	ああやって侵入者の侵攻を阻むと同時に、	
2726	ui	1	167	80	あいかわらず発掘じょうは、ガラクタ\nばかりほりおこしている。\n\nつうしんきで やつと話しをした。\nてい国のがっこうにはいるためには\nそれなりにたくさんのお金がいる\nらしい。	
2727	dialog	1	39	19	あいつ、俺の仕事を道楽だと思ってやがる	
2728	dialog	1	31	15	あいつ、行っちまったみたいだな	
2729	dialog	1	25	12	あいつから話は聞いてるよ	
2730	dialog	1	25	12	あいつが教会に用事とはね	
2731	dialog	1	31	15	あいつと、なんかあったんだろ？	
2732	dialog	1	37	18	あいつなら、いろいろ知ってると思うぜ	
2733	dialog	1	27	13	あいつに代わって礼を言うよ	
2734	dialog	1	37	18	あいつの恩人なら、俺にとっても恩人だ	
2735	dialog	1	17	8	あいつの親父だよ	
2736	movie	1	13	6	あいつは！！	
2737	dialog	1	35	17	あいつら、あそこで何やってるんだ？	
2738	dialog	1	39	19	あいつら、砂漠を周回する習性があってな	
2739	dialog	1	33	16	あいつらについて行くことにしたよ	
2740	dialog	1	33	16	あいつらも、旧世紀文明の残り物だ	
2741	dialog	1	25	12	あえてあなたを選んだの…	
2742	movie	1	27	13	あきらめていないようだが…	
2743	dialog	1	29	14	あそこで繁殖しているようだな	
2744	dialog	1	29	14	あそこの接続部分を切りかえて	
2745	dialog	1	39	19	あそこの竜巻は、その船が起こしてるのさ	
2746	movie	1	25	12	あそこは退屈だったけど、	
2747	dialog	1	39	19	あたし、ほんとは畑仕事のほうが好きなの	
