id	kind	count	budget	chars	jp	ko
4374	dialog	1	29	14	カートリッジからロードします	
4375	dialog	1	27	13	カートリッジにセーブします	
4376	dialog	1	26	13	カ緒に行くことだってできる	
4377	dialog	1	37	18	ガキのくせにやるじゃねえか、へへへ…	
4378	movie	1	17	8	ガキめ、しぶとい	
4379	dialog	1	11	5	ガッシュ…	
4380	dialog	1	27	13	ガッシュ、あれがオアシス？	
4381	dialog	1	29	14	ガッシュから、話は聞いたかね	
4382	dialog	1	31	15	ガッシュが、あんたを待ってるよ	
4383	dialog	1	33	16	ガッシュが、そこで待ってるはずだ	
4384	dialog	1	31	15	ガッシュなら、監視台に行ったよ	
4385	dialog	1	37	18	ガッシュの、シーカーの所へ戻ってくれ	
4386	dialog	1	23	11	ガッシュの師でもあった	
4387	dialog	1	39	19	ガッシュは、そこを攻めるつもりなのか…	
4388	dialog	1	17	8	ガッシュ達だって	
4389	dialog	1	39	19	ガッシュ達と一緒に行くことだってできる	
4390	movie	1	33	16	ガッシュ達は、その間に逃げてくれ	
4391	movie	1	11	5	ガッシュ！	
4392	dialog	1	31	15	ガリル砂漠で世話になったってさ	
4393	dialog	1	37	18	ガリル砂漠なら、でかい地下遣跡もある	
4394	ui	1	17	8	ガリル砂漠クリア	
4395	ui	1	37	18	ガリル砂漠ボス戦(ハイシュ＆ハイガ)	
4396	ui	1	33	16	ガリル砂漠中ボス戦A(ズースー)	
4397	ui	1	17	8	ガリル砂漠進入可	
4398	dialog	1	23	11	ガーディアン ドラゴン	
4399	dialog	1	29	14	ガーディアンの起動システムと	
4400	ui	1	21	10	ガーディアンドラゴン	
4401	dialog	1	4	2	キタ	
4402	dialog	1	11	5	キトール…	
4403	ui	1	29	14	キャラバン(ゾアの森)進入可	
4404	ui	1	29	14	キャラバン(ゾアの街)進入可	
4405	ui	1	27	13	キャラバン(平原A)進入可	
4406	ui	1	27	13	キャラバン(平原B)進入可	
4407	ui	1	27	13	キャラバン(砂漠A)進入可	
4408	ui	1	27	13	キャラバン(砂漠B)進入可	
4409	dialog	1	39	19	キャラバンに入るのも、悪くないよなあ…	
4410	dialog	1	206	99	キャラバンのリーダーに天ったエッジ。\nリーダーから、エッジが具っている治療の\n敷里(クレイメン敷里)は量本全部\n(ゲオルギウス)へと手かったのでは\nないかとの井を書く。\n \n(旧世紀・械置デモイベント写塔使道)\n	
4411	dialog	1	206	99	キャラバンのリーダーに待ったエッジ。\nリーダーから、エッジが戸っている水地の\n隣街(クレイメン隣街)は下路中入\n(ゲオルギウス)へと番かったのでは\nないかとの朝を詰く。\n \n(辺境貴・重品デモイベント所発古井)\n	
4412	dialog	1	206	99	キャラバンのリーダーに後ったエッジ。\nリーダーから、エッジが穴っている地下の\n頼回(クレイメン頼回)は不思議声\n(ゲオルギウス)へと出かったのでは\nないかとの砂を部く。\n \n(大丈夫・理考デモイベント品取知抜)\n	
4413	dialog	1	206	99	キャラバンのリーダーに止ったエッジ。\nリーダーから、エッジが臓っている作旧の\n夫火(クレイメン夫火)は手大身道\n(ゲオルギウス)へと具かったのでは\nないかとの引を獲く。\n \n(炉持運・式水デモイベント殻堅時内)\n	
4414	dialog	1	194	93	キャラバンを役れたエッジの買に、\nガッシュの教いのシーカーが奴れた。\n折の朝によると、ガッシュは\n「シーカーの関」と外ばれる加毛で\nエッジを床っているという。\n \n(辺境貴・重品セリフ木み干み古井)\n	
4415	dialog	1	194	93	キャラバンを絶れたエッジの助に、\nガッシュの求いのシーカーが事れた。\n待の引によると、ガッシュは\n「シーカーの我」と置ばれる紀掘で\nエッジを気っているという。\n \n(炉持運・式水セリフ袋み遠み時内)\n	
4416	dialog	1	194	93	キャラバンを辺れたエッジの陸に、\nガッシュの容いのシーカーが達れた。\n跡の砂によると、ガッシュは\n「シーカーの境」と漠ばれる発事で\nエッジを荷っているという。\n \n(大丈夫・理考セリフ直み何み知抜)\n	
4417	dialog	1	194	93	キャラバンを鍵れたエッジの今に、\nガッシュの穀いのシーカーが冥れた。\n待の井によると、ガッシュは\n「シーカーの俺」と管ばれる記腐で\nエッジを後っているという。\n \n(旧世紀・械置セリフ言み処み使道)\n	
4418	ui	1	31	15	キャンプ(カイナスの村)進入可	
4419	ui	1	31	15	キャンプ(シーカーの里)進入可	
4420	ui	1	27	13	キャンプ(ゾアの森)進入可	
4421	ui	1	23	11	キャンプ(平原)進入可	
4422	ui	1	25	12	キャンプ(発掘所)進入可	
4423	ui	1	25	12	キャンプ(砂漠A)進入可	
4424	ui	1	25	12	キャンプ(砂漠B)進入可	
4425	dialog	1	8	3	ク\n\nねイ<01><1B>	
4426	dialog	1	8	3	ク\n\nねソ<01><1B>	
4427	dialog	1	37	18	ク\n\nねミ<01>(これは…！ 旧世紀の船！！)	
4428	movie	1	13	6	クレイメン…	
4429	dialog	1	29	14	クレイメン…おまえとのケリは	
4430	movie	1	37	18	クレイメン、貴様には罪を償ってもらう	
4431	ui	1	25	12	クレイメンからの手紙入手	
4432	dialog	1	223	107	クレイメンが具かった跡腕「加」の\n紀掘を箱っているという吊・パエット。\n待は、加の品雑を多えるかわりに、\nゲオルギウスと置ばれる紀掘から\n天幕柱の飲蓄狩死を光ってくるよう\nエッジに石じる。\n \n(炉持運・式水イベントで落燦時内)\n	
