id	kind	count	budget	chars	jp	ko
548	narration	2	24	10	(<03><01>♪♪♪♪♪♪♪♪♪<03>	
549	narration	2	24	10	(<03><03>♪♪♪♪♪♪♪♪♪<03>	
550	narration	2	24	10	(<03><04>♪♪♪♪♪♪♪♪♪<03>	
551	narration	2	24	10	(<03><05>★★★★★★★★★<03>	
552	narration	2	24	10	(<03>\n★★★★★★★★★<03>	
553	narration	2	39	19	(…ダメだ、ロックされてて動かせない)	
554	narration	2	25	12	(「編み人」のザドクだ)	
555	narration	2	29	14	(あちこち改造してあるな…)	
556	narration	2	33	16	(あのつぼはとくに大きいけど…)	
557	narration	2	29	14	(あのつぼはとくに大きいな)	
558	narration	2	29	14	(あのつぼは薬品入りらしい)	
559	narration	2	29	14	(あの光の粒子のせいか！！)	
560	narration	2	27	13	(あの男はハンターらしい)	
561	narration	2	37	18	(あの男はボアズという名だったな…)	
562	narration	2	29	14	(あれは、門番のシフレだ…)	
563	narration	2	27	13	(あれも売り物なのかな…)	
564	narration	2	29	14	(あんな所に扉がついている)	
565	narration	2	37	18	(いいたき木だ…森の近くだからかな)	
566	narration	2	39	19	(きれいな水が入っている…飲み水だな)	
567	narration	2	29	14	(きれいな細工のランプだ…)	
568	narration	2	27	13	(くっ、吹き飛ばされた…)	
569	narration	2	27	13	(ここからは出られないな)	
570	narration	2	31	15	(ここで酒を作っているのか…)	
571	narration	2	39	19	(この壁の裏には水道管があるからな…)	
572	narration	2	35	17	(この家の住人でもなさそうだが…)	
573	narration	2	29	14	(この店の主人の部屋らしい)	
574	narration	2	35	17	(この本棚は、古びた本が多いな…)	
575	narration	2	33	16	(これじゃ、2階には行けないな)	
576	narration	2	35	17	(これはあまり手を加えてないな…)	
577	narration	2	39	19	(これも、シーカーの研究材料なのか…)	
578	narration	2	35	17	(こんなもの、一体どうするんだ？)	
579	narration	2	25	12	(さすがに量が多いな…)	
580	narration	2	29	14	(しかし、よく飽きないな…)	
581	narration	2	35	17	(しかも、全部手書きの写本らしい)	
582	narration	2	29	14	(しまった、引き離された！)	
583	narration	2	29	14	(すっかり元気になったな…)	
584	narration	2	31	15	(ずいぶんため込んであるな…)	
585	narration	2	35	17	(ずいぶん昔に作られたものらしい)	
586	narration	2	27	13	(たき木が立てかけてある)	
587	narration	2	39	19	(つぼには穀物や水が入っているようだ)	
588	narration	2	37	18	(つらかったんだろうな、アゼルも…)	
589	narration	2	27	13	(でも、壊れやすそうだな)	
590	narration	2	27	13	(どうやって使うのかな？)	
591	narration	2	31	15	(どうやら今は入れないらしい)	
592	narration	2	29	14	(ほとんどが保存食のようだ)	
593	narration	2	23	11	(もう何も残ってない)	
594	narration	2	25	12	(もう何も残ってない…)	
595	narration	2	29	14	(もっと近よって見てみよう)	
596	narration	2	27	13	(よく燃えそうなたき木だ)	
597	narration	2	35	17	(よく見ると、手を加えた跡がある)	
598	narration	2	29	14	(アゼルは気を失ったままだ)	
599	narration	2	19	9	(エレベータだ！)	
600	narration	2	27	13	(ダメだ、何も残ってない)	
601	narration	2	25	12	(テーブルが置いてある)	
602	narration	2	33	16	(ハンターがよく使う組みひもだ)	
603	narration	2	23	11	(パエットの空中船だ)	
604	narration	2	27	13	(パエットの空中船だ…！)	
605	narration	2	37	18	(パエットは、発掘品を加工している)	
606	narration	2	27	13	(ランプが床に置いてある)	
607	narration	2	23	11	(中身はからっぽだ…)	
608	narration	2	27	13	(中身も他と違うのかな？)	
609	narration	2	17	8	(他に方法は…)	
610	narration	2	31	15	(何のために作られたのかな？)	
611	narration	2	33	16	(何の用でここに来たんだろう？)	
612	narration	2	31	15	(儀を待ってくれてるみたいだ)	
613	narration	2	31	15	(入□がふさがれてるみたいだ)	
614	narration	2	39	19	(出入□を守るように飾りが置いてある)	
615	narration	2	25	12	(司祭の孫のベゼルだ…)	
616	narration	2	21	10	(喜んでるみたいだ)	
617	narration	2	23	11	(喜んでるみたいだ…)	
