id	kind	count	budget	chars	jp	ko
2111	ui	1	27	13	153セストレンへ、塔爆破	
2112	ui	1	25	12	155＿1戦闘ムービー1	
2113	ui	1	25	12	155＿2戦闘ムービー2	
2114	ui	1	25	12	155＿3戦闘ムービー3	
2115	ui	1	25	12	155＿4戦闘ムービー4	
2116	ui	1	25	12	155＿5戦闘ムービー5	
2117	ui	1	23	11	159ドラゴンとの別れ	
2118	ui	1	35	17	160荒野にてエッジを待つガッシュ	
2119	ui	1	13	6	1の月25日	
2120	ui	1	13	6	1の月26日	
2121	ui	1	13	6	1の月27日	
2122	dialog	1	106	51	1ゲージ以上たまっていれば\nコマンドアイコンを開き\nその時にたまっているゲージ量で\n可能な行動を選択できる。	
2123	dialog	1	37	18	1号、2号貯水層の注水を開始します…	
2124	dialog	1	11	5	1号貯水層	
2125	dialog	1	31	15	1階まで降りれば、最上層までの	
2126	dialog	1	9	4	200Dn	
2127	movie	1	17	8	20年、30年…	
2128	dialog	1	11	5	2号貯水層	
2129	ui	1	149	71	2度も彼女を助けてくれた事、\n礼を言う。\n \nだが、正直、彼女は\n君には荷の重過ぎる存在のはずだ。\n実際に、そのままでは、\n彼女が意識を取り戻す事もない。	
2130	ui	1	167	80	3)中間層から外周部8階へ→\n  8階から昇降機で6階へ→\n  6階から下部格納層へ\n\n4)下部格納層から外周部5階へ→\n  5階から昇降機で4階へ→\n  4階から最下層へ	
2131	dialog	1	24	10	3つの<03><05>プロテクトキー<03>	
2132	dialog	1	11	5	3号貯水層	
2133	movie	1	21	10	4番発掘所より入電！	
2134	dialog	1	9	4	500Dn	
2135	dialog	1	15	7	500Dnで買う	
2136	dialog	1	23	11	50年前にここに落ちた	
2137	dialog	1	15	7	800Dnで買う	
2138	dialog	1	17	8	9000Dnで売る	
2139	ui	1	11	5	9の月8日	
2140	dialog	1	10	4	<!87>令が出た	
2141	dialog	1	33	15	<!8B><01>(こちらに気づく様子もない…)	
2142	dialog	1	12	5	<!9C>変わったね	
2143	dialog	1	14	6	<!9C>安置されとる	
2144	dialog	1	8	3	<!A0>の前だ	
2145	dialog	1	14	6	<!A1>かりそうだよ	
2146	dialog	1	4	1	<!A2>さ	
2147	dialog	1	16	7	<!A3>は死んじまった	
2148	dialog	1	14	6	<!A6>いそうだな)	
2149	dialog	1	18	8	<!A6>いたいはそうだな	
2150	dialog	1	4	1	<!A6>ぜ	
2151	dialog	1	4	1	<!A6>？	
2152	dialog	1	8	3	<!A8>なのだ	
2153	dialog	1	8	3	<!A9>あり…	
2154	dialog	1	10	4	<!A9>はないぞ	
2155	dialog	1	14	6	<!A9>手に入れた？	
2156	dialog	1	4	1	<!A9>？	
2157	dialog	1	12	5	<!AA>うやって？	
2158	dialog	1	4	1	<!AA>な	
2159	dialog	1	10	4	<!B0>い男だぜ	
2160	dialog	1	6	2	<!B1>れ液	
2161	dialog	1	12	5	<!BA>ねえのか？	
2162	dialog	1	8	3	<!BA>ねえよ	
2163	dialog	1	16	7	<!BD>すぐ飛ぶだけだ	
2164	dialog	1	4	1	<!BD>た	
2165	dialog	1	6	2	<!BD>たな	
2166	dialog	1	8	3	<!BD>たのは	
2167	dialog	1	20	9	<!BD>てのは、おまえか？	
2168	dialog	1	6	2	<!BD>てよ	
2169	dialog	1	10	4	<!BD>てるのさ	
2170	dialog	1	4	1	<!C0>だ	
2171	dialog	1	6	2	<!D4>した	
2172	dialog	1	10	4	<!DA>えときな	
2173	dialog	1	8	3	<!DE>内部)	
2174	dialog	1	10	4	<!EC>き物でな	
2175	dialog	1	4	1	<!F8>だ	
2176	dialog	1	4	1	<!FE><!96>セ	
2177	dialog	1	16	7	<!FF>た子なんだもの	
2178	dialog	1	4	2	<!FF>モョ	
2179	dialog	1	38	18	<01>(この扉の向こうには何があるんだ？)	
2180	dialog	1	34	16	<01>(どこかで見た事があるような…)	
2181	dialog	1	26	12	<01>(帝国軍のトロッコか？)	
2182	dialog	1	35	16	<01><01>(若い女の人が掃除をしている…)	
2183	dialog	1	15	12	<01><01>イスエクスゆりわもョ。ォ	
2184	dialog	1	19	13	<01><10><09><05>ホ<01>イスー・スゆゆよもョ。ォ	
2185	dialog	1	19	13	<01><10><09><05>リ<01>イスー「スゆゆよもョ。ォ	
2186	ui	1	6	2	<01>\n<05>。ッ	
2187	ui	1	6	2	<01>\n<05>。ハ	
2188	ui	1	6	2	<01>\n<05>。ン	
2189	ui	1	6	2	<01>\n<05>。？	
2190	ui	1	6	2	<01>\n<05>ホカ	
2191	ui	1	6	2	<01>\n<05>ホサ	
2192	dialog	1	4	1	<01>み<01>	
2193	dialog	1	11	6	<02>る<1E>＋<1E>。<1E>「ュひ	
2194	dialog	1	30	13	<03><01>アイテムアイコンを選択せよ<03>	
2195	dialog	1	16	6	<03><01>何か行動せよ<03>	
2196	dialog	1	24	10	<03><01>敵の前方向に移動せよ<03>	
2197	dialog	1	24	10	<03><01>敵の右方向に移動せよ<03>	
2198	dialog	1	27	11	<03><04>口口口<05>START<05>口口口	
2199	dialog	1	20	8	<03><05>プロテクトキー1<03>	
2200	dialog	1	20	8	<03><05>プロテクトキー2<03>	
2201	dialog	1	20	8	<03><05>プロテクトキー3<03>	
2202	dialog	1	26	11	<03>\n(フルゲージ クラス)<03>	
2203	dialog	1	24	10	<03>\n(フルゲージクラス)<03>	
2204	dialog	1	26	11	<03>\n1号機ローター・パイル<03>	
2205	dialog	1	26	11	<03>\n2号機ローター・パイル<03>	
2206	dialog	1	26	11	<03>\n3号機ローター・パイル<03>	
2207	dialog	1	26	11	<03>\n4号機ローター・パイル<03>	
2208	dialog	1	26	11	<03>\n5号機ローター・パイル<03>	
2209	dialog	1	26	11	<03>\n6号機ローター・パイル<03>	
2210	dialog	1	30	13	<03>\nAGILITY CLASS<03>	
