id	kind	count	budget	chars	jp	ko
3094	dialog	1	31	15	こいつも受け取ってくれないか？	
3095	movie	1	27	13	こいつらに管理されていれば	
3096	dialog	1	11	5	こいつらは	
3097	dialog	1	39	19	こいつを売ってくれるのか、ありがたい！	
3098	movie	1	35	17	こういう時はそう言って謝るんだって	
3099	dialog	1	33	16	こうすれば速度を変えてくれるのか	
3100	dialog	1	39	19	こうでもしないと親父を閉め出せないんだ	
3101	dialog	1	35	17	ここ…最初来た時には通らなかった…	
3102	dialog	1	31	15	ここ、ウルって遣跡なんだけど…	
3103	slot	1	33	13	ここ、俺だけの隠れ家なんだ	
3104	dialog	1	33	16	ここから、塔を止められないのか？	
3105	dialog	1	29	14	ここからさらに下のドームに、	
3106	dialog	1	29	14	ここからは下り坂になっている	
3107	dialog	1	33	16	ここから下に抜けるのが一番近道よ	
3108	dialog	1	27	13	ここから先は、一人でいくよ	
3109	dialog	1	29	14	ここから先は道の分岐も激しい	
3110	dialog	1	37	18	ここがちょうど真ん中の層に当たるわ…	
3111	dialog	1	17	8	ここが塔の最上階	
3112	dialog	1	29	14	ここじゃねえよ、隣の神聖区さ	
3113	movie	1	7	3	ここだ	
3114	dialog	1	125	60	ここでは\nタイプセレクト画面で、実際に\n形態変化を試すことができる。\nそののち、その形態が属する\nタイプについての解説を行なう。	
3115	dialog	1	39	19	ここでは、認められた子供しか育てられん	
3116	dialog	1	27	13	ここでは手に入らないんだよ	
3117	dialog	1	39	19	ここにいる限り、住民は安全というわけだ	
3118	dialog	1	31	15	ここには、気軽に立ち寄ってくれ	
3119	dialog	1	37	18	ここには、食料の買いつけに来てるんだ	
3120	dialog	1	19	9	ここにはそれっきり	
3121	ui	1	23	11	ここにはもう用はない…	
3122	dialog	1	21	10	ここに住んでる人か？	
3123	movie	1	21	10	ここに攻め込んだのさ	
3124	ui	1	135	65	ここに書き記すのは、私に託された\n秘密の、ごく一部でしかない。\nわずかな知識ではあるが、私と同じ\n境遇に立つ君の助けとなれば幸いで\nある。	
3125	dialog	1	33	16	ここに来るまで、大変だったんだろ	
3126	movie	1	27	13	ここに来るまでに見ただろう	
3127	dialog	1	27	13	ここに残るように言われたの	
3128	dialog	1	35	17	ここに流れてきた連中の吹きだまりよ	
3129	dialog	1	39	19	ここに流れ着いた旅人達と争いが起きてね	
3130	dialog	1	39	19	ここの人達だって、きっと認めてくれるさ	
3131	dialog	1	27	13	ここの外周部へ出るゲートよ	
3132	movie	1	27	13	ここの攻性生物の戦闘能力は	
3133	dialog	1	25	12	ここの連中、払いが悪いぜ	
3134	dialog	1	39	19	ここの連中は、みんな帝国をなめてるんだ	
3135	dialog	1	31	15	ここの遣跡で何か作動するものが	
3136	dialog	1	35	17	ここの遣跡を越えれば砂漠も終わり…	
3137	dialog	1	31	15	ここの食いもの、うまいんだぜ！	
3138	dialog	1	37	18	ここは、あまり長居する場所ではないぞ	
3139	dialog	1	27	13	ここは、まだ森に近すぎる…	
3140	dialog	1	39	19	ここは、ハンターなどの来る所ではないぞ	
3141	dialog	1	25	12	ここは、戦いのない街だ…	
3142	dialog	1	27	13	ここは、私でもダメみたい…	
3143	dialog	1	31	15	ここは俺を信用してくれよ、な？	
3144	dialog	1	17	8	ここは俺んちだぜ	
3145	dialog	1	11	5	ここは昔、	
3146	dialog	1	31	15	ここまでやれるとは思わなかった	
3147	dialog	1	33	16	ここまで来て、また行き止まりか…	
3148	movie	1	23	11	ここも…やられたのか…	
3149	movie	1	21	10	ここも、もう終わりだ	
3150	dialog	1	37	18	ここも、帝国に占領されちゃうのかな…	
3151	dialog	1	19	9	ここらにある遣物が	
3152	dialog	1	31	15	ここを守らなきゃいけないからね	
3153	dialog	1	37	18	ここを守るのも、大切な使命だと思うよ	
