290	저런 놈이 갖고 있는 건 아까워
291	신성구에 오기 전 얘기지만…
292	저놈은 이 마을을 망칠 수도 있어
293	저것 덕에 공성생물이 안 다가와
294	고맙다! 이걸로 식량을 사겠어!
295	그때 너 같은 놈이 있었다면…
296	그 소녀가 다치면 안 됩니다
297	여기서 아이들의 무사를 빌고 있어
298	그놈의 은인이면 내게도 은인이야
299	그놈이라면 이것저것 알 거야
300	어디 있는지 알아보는 게 먼저군…
301	『쫓기던 드론은 아직 미발견이다』
302	『이대론 중대한 결함이 있다』
303	『그 습격에서 사흘이 지났다』
304	「수호의 불」 불씨는 신성구에
305	「수호의 불」 조사는 끝났다
306	「수호의 불」로는 제국을 못 막아
307	…지금 가디언을 생각하고 있었어
308	<01>(어딘가에서 본 것 같은…)
309	<01>(이 문 너머엔 뭐가 있지？)
310	1,2호 저수층 주수를 시작합니다…
311	결과는 어땠어？탑엔 갔나？
312	머리다！머리를 노려 멈춰라！
313	파란 기둥이 입구 양옆에 섰다더라
314	개방구 놈한테 주우러 가라 할까…
315	중산탄포 출력 저하,충전합니다
316	유적 보는 눈은 지역마다 달라
317	이웃 할아버지가 총 수리를 맡겨서
318	네놈도 신의 분노를 받아라!
319	누구 허락을 받고 들어온 거냐!
320	얘긴 나중이다,제국 전함이 온다!!
321	얘기가 있으니 신성구로 오라더군
322	잿더미에 파헤친 흔적이 있었다
323	마을 입구□ 옆 계단을 넘으면
324	마을 입구 옆 계단을 넘어서…
325	통치자로서 제국과 교섭하는 건가
326	하늘에서 탑으로 갈 방법을 찾았어
327	내 사명은 이제 무의미하다니
328	개방구에 있던 건 비밀로 해줘
329	금지구역 유적은 중력을 조종한대
330	신성구민이 되려면 밑바닥부터야
331	신성구 놈들은 바깥이 무서워
332	신의 영역을 어지럽히는 짓
333	신의 유산이니 악마의 소굴이니
334	신의 수호가 그만큼 위대하다는 뜻
335	잠든 기능이 억지로 열린 듯해
336	깨어난 유적은 뭘 할지 모른다
337	발굴품 하나로 도시를 부순다니…
338	사냥만으론 생계를 못 꾸리니까
339	할아버지 죽음은 내 책임이 아니야
340	건넜다면 어땠을까 생각하면 오싹해
341	기관부 손상,더는 못 버팁니다!
342	숲의 은혜는 신성구민만의 것이다
343	진짜 울은 바위벽 뒤에 숨겨졌어
344	신입 헌터가 쉽게 신성구에 들어와
345	공격형은\n게이지가 3칸 차 있는 동안\n공격을 받으면\n일정 확률로 반격을 한다.\n더 공격하고 싶을 때 유효하다.
346	공성생물 접근,인간이 탔습니다!
347	공성생물 없는 숲은 좋은 거야
348	싸움에 휘말리는 건 지긋지긋해!
349	우리도 이곳을 지키러 출발합니다
350	아들을 응석받이로 키울 맘은 없어
351	아들이 살아남은 게 그나마 위안이다
352	틈을 주지 마라,몰아붙여라!
353	그녀의 힘은 재앙으로도 이어집니다
354	그녀에게 유일하게 돌아갈 고향…
355	그에겐 「조정사」 소질이 있는 듯
356	제국군도 드래곤을 원했던 건가
357	제국군은 이미 탑 상층부를 제압
358	제국군이 도망쳤다는 소식이…
359	제국과 관련됐다는 게 알려지면…
360	제국이 쳐들어온 편이 나았을까?
361	바위벽을 넘으려면 샛길을 찾아봐
362	조금은 장래를 생각하라고 말이지
363	집에서 맘대로 가져가도 돼,응？
364	딸이 나쁜 걸 배우면 곤란해
365	여자가 없으면 손님이 뜸해지니까
366	밖엔 전함 잔해가 널렸다는 거지？
367	기지 경비 때의 지시서라면 있어
368	지하 수맥이 그대로 통로가 돼
369	건넨 서책에도 쓰여 있지만…
370	드래곤이 있으면 거리는 안전해
371	위험할 땐 그걸 써서 도망쳐
372	전멸하지 않은 게 다행입니다
373	들어가긴 쉬워도 나오긴 힘들어
374	제국의 시조는 시커의 한 파였다
375	유적 발굴소를 경비하고 있었는데
376	난 지금이 더 정상이라 생각하는데
377	저도 신성구에 보탬이 되고 싶어요
378	내 계산으론 제국까지 갈 수 있어
379	내가 고맙다는 것도 이상하지만…
380	나,시커가 된 지 얼마 안 됐어
381	나,그 배로 밖에 나가고 싶어
382	예를 들어,내가 위치 선정 중이어도\n적의 게이지는 진행되고 있으므로,\n위치 선정이 끝나자마자\n공격당하는 경우가 있다.
383	만들다 만 것도 있지만 대체로 그래
384	뭔가 남기고 싶어질 때가 오는 법
385	주민권을 받으려면 아직 멀었네요
386	다른 아이는 태어나면 안 된다더군
387	지금도 이 세계를 옭아매고 있다
388	주포 외 각 부위,출력 개방,갑니다
389	주어진 사명을 지키는 것이야말로
390	나와,그리고 한 명을 빼고 말이지
391	멜=카바 자료야,도움이 될 거야
392	멜=카바 자료야,도움이 될 거야
393	파에트랑 이 배로 탈출했을 때…
394	사냥감은 바이카한테도 나눠줬어
395	헌터의 싸움에 의미가 있다고 봐?
396	헌터로 죽을 수 있다면 됐다
397	드래곤도 목적을 잃고 멈춘다
398	토비타마 같은 건 쉽게 못 찾아
399	저장 중입니다.전원을 끄면\n정상 저장되지 않을 수 있습니다
400	세스트렌에 이르는 유일한 열쇠래…
401	쇼크 상태를 해제하는 처치를 했다
402	크레이멘이 향한 유적 「탑」의\n장소를 안다는 남자,파에트.\n그는 탑의 정보를 알려주는 대신,\n게오르기우스라 불리는 곳에서\n구세기 기계 부품을 가져오라고\n에지에게 명령한다.\n \n(미완성・향후 이벤트로 처리 예정)\n
403	울 근처에 드래곤이 나타났대
404	어쩔 수 없다,각 함 전투배치
405	이 거리엔 필요 없는 물건이니까
406	제대로 살 땅에 가고 싶다고
407	장갑이 불완전한 블록이 있습니다
408	어쩐지…정체 모를 느낌이었다
409	무리한 부탁을 받은 거 아니야?
410	어쩐지 인간을 눈엣가시로 여긴다
411	어째서 크레이멘 편을 드는 거야!?
412	한곳에 모여 있는 모양이야…
413	어떻게 싸워야 하나,이런 놈!?
414	부디 이교도에게서 저희를 지키소서
415	그놈을 부수면 안개는 사라진다
416	물이 너무 불어나서 말이지
417	하지만 난 완벽을 목표로 하고 싶어
418	하지만 다들 신성구 놈들이 독차지야
419	이 일은 아무한테도 말하지 마
420	하지만 통치엔 전설이 필요하다
421	그래서 그놈 정체를 알게 된 거야!
422	애초에 그거,어디서 얻은 거야?
423	대단한 무기를 가진 것도 아니고
424	그 정도 세공은 좀처럼 못 본다
425	게다가…언젠간 알게 될지도 모르지
426	그 피리는 마을에 전해지는 보물
427	그 근처 바보들에겐 무리겠지만
428	그리고 언젠가 또 다툼이 벌어진다
429	거길 지나면 사막을 빠져나가
430	그렇게 되뇌며 일하는 거야
431	그러면 상공의 본체도 힘을 잃어
432	그걸 지나 바로 오른쪽이라 들었어
433	그놈 일은 이제 아무래도 상관없어
434	적어도 지금만은 한 인간으로서
435	계속 이쪽을 보고 있었던 것 같은데
436	굉장한 생명력…저놈은 불사신인가?
437	그럼 당신은 왜 안 도망쳐?
438	지금부터 우리 부대가 공격 개시한다
439	이거랑 같은 물건을 조달해 와
440	요전에 여기 막 가게를 낸 참이라
441	이 문을 지나면 정면에 창고가…
442	이 거리의 사제를 맡은 다몬이다
443	창고 비축분도 조금씩 줄고 있어
444	이 근처에 제국이 와 있다는데
445	여긴 오래 머물 곳이 아니야
446	여기 놈들은 제국을 얕보고 있어
447	여기 온 제국군…아마 특무부대겠지
448	이놈에겐 조용한 삶을 주고 싶다
449	널 보면 젊었을 때가 생각나
450	네가 쫓는 크레이멘이라는 놈…
451	그 배에 탔던 꼬맹이,누구였지?
452	가슈라는 놈한테 부탁받은 거야?
453	그 사람? 크레이멘 말인가!?
454	나머진 지하를 곧장 날면 돼
455	저렇게 침입자의 침공을 막으며,
456	『그 문제도 수명 조작으로 해결』
457	『드론 F16…사고지수 94…실패』
458	『드론 F07…사고지수 98…실패』
459	『…우리 폭주라고 판단한 당국은…』
460	「중력의 길」 저편으로 옮겨진 듯
461	「수호의 불씨」에 닿은 에지의\n눈앞에,메르카바의 환영이 펼쳐진다.\n메르카바란,탑 상공을 선회하는\n거대한 배리어 발생 장치였다.\n이 환영으로부터,에지는 메르카바의\n장소를 알게 된다.\n \n(미완성・향후 이벤트로 처리 예정)\n
462	「탐색병」 사기가 오르고 있습니다
