id	kind	count	budget	chars	jp	ko
3537	ui	1	164	79	その道が、神ののぞみにかなった時、\n死せる人は、はるか東方の恵みの森に\n置かれる。\nその地には、生の苦役も、\n人の世のあらゆるけがれもなく、\n万象が人に手を差しのべる。	그 길이 신의 뜻에 합당할 때,\n죽은 자는 머나먼 동쪽의 은총의 숲에\n놓이게 된다.\n그 땅에는 삶의 고역도,\n인간 세상의 온갖 더러움도 없으며,\n만물이 사람에게 손을 내민다.
3538	ui	1	213	103	その道が、神ののぞみをはずれた時、\n死せる人は、新たなからだとともに\n再び人の世に打ち捨てられる。\nよき道を歩まないかぎり、人は、\n何度でも苦難の生をつとめ、\n何度でも死の闇を味わい、\n何度でもさばきの前にさらされる。	그 길이 신의 뜻에서 벗어날 때,\n죽은 자는 새로운 육신과 함께\n다시 인간 세상에 버려진다.\n올바른 길을 걷지 않는 한,인간은\n몇 번이고 고난의 삶을 되풀이하고,\n몇 번이고 죽음의 어둠을 맛보며,\n몇 번이고 심판 앞에 서게 된다.
3539	dialog	1	27	13	その遣跡って、どんな所だ？	그 유적이란 건,어떤 곳이지?
3540	dialog	1	29	14	その遣跡を目覚めさせた者は…	그 유적을 깨운 자는…
3541	dialog	1	33	16	その銃が、やたらと立派なんだよな	그 총이,되게 근사하단 말이지
3542	movie	1	23	11	その銃とシンクロさせる	그 총과 동조시킨다
3543	movie	1	37	18	その鍵ともいうべきアゼルを手に入れる	그 열쇠라 할 아젤을 손에 넣는다
3544	dialog	1	27	13	その首飾り、ガッシュのだな	그 목걸이,가슈 거로군
3545	dialog	1	23	11	そりゃ、おまえはいいさ	그야,넌 괜찮겠지
3546	dialog	1	29	14	そりゃ、同じシーカーだからな	그야,같은 시커니까 말이야
3547	movie	1	27	13	そりゃそうも言いたくなるさ	그야 그렇게도 말하고 싶어지지
3548	dialog	1	23	11	それ…ヴェラトの笛よね	그거… 벨라토의 피리지?
3549	dialog	1	19	9	それ、欲しいのか？	그거,갖고 싶은 거냐?
3550	dialog	1	39	19	それからも、何度も死ぬような目にあった	그 뒤로도 몇 번이나 죽을 뻔했다
3551	dialog	1	39	19	それが、何のために存在するのかさえも…	그게,무엇을 위해 존재하는지조차…
3552	movie	1	31	15	それが、君が発掘されたとたんに	그게,네가 발굴되자마자
3553	dialog	1	23	11	それがシーカーの鉄則だ	그게 시커의 철칙이다
3554	movie	1	19	9	それが俺達の鉄則だ	그게 우리들의 철칙이다
3555	movie	1	25	12	それが旧世紀に与えられた	그것이 구세기에 주어진
3556	dialog	1	31	15	それが本当のハンターってもんだ	그게 진정한 헌터라는 거다
3557	dialog	1	29	14	それが私の存在の全てだった…	그것이 나의 존재 전부였다…
3558	dialog	1	25	12	それじゃ、これでどうだ？	그럼,이건 어때?
3559	dialog	1	27	13	それじゃ、これならどうだ？	그럼,이거라면 어때?
3560	dialog	1	33	16	それじゃ、奴も死んじまったんだな	그럼,그놈도 죽어버린 거군
3561	dialog	1	33	16	それじゃ、次はウルの話をしようか	그럼,다음은 우르 얘기를 해볼까
3562	dialog	1	31	15	それじゃ、遠慮なくもらっとくわ	그럼,사양 않고 받아두지
3563	ui	1	205	99	それぞれの塔に1頭ずつ授けられた\nドラゴンは、与えられた使命を今でも\n果たし続けている。\n旧世紀の兵器を操る帝国軍でさえ\nその守りを破ることはできない。\nドラゴンの力に対抗できるのは、\n同じドラゴンだけなのだ。	각각의 탑에 한 마리씩 주어진\n드래곤은,부여받은 사명을 지금도\n계속 다한다.\n구세기의 병기를 다루는 제국군조차\n그 수호를 깨뜨릴 수 없다.\n드래곤의 힘에 대항할 수 있는 것은,\n오직 같은 드래곤뿐이다.
3564	dialog	1	67	32	それぞれの行動は\n必要なゲージ量があれば\nいつでも好きな時に行える。	각 행동은\n필요한 게이지만 있으면\n언제든 할 수 있다.
3565	movie	1	13	6	それだけか？	그것뿐인가?
3566	dialog	1	29	14	それだけは、わかってほしい…	그것만은,알아줬으면 해…
3567	dialog	1	23	11	それって…どんな話だ？	그게… 무슨 얘기지?
3568	dialog	1	39	19	それで、父ちゃんの狩りをてつだうんだ！	그래서,아빠 사냥을 도울 거야!
3569	dialog	1	17	8	それでも、儀は…	그래도,나는…
3570	dialog	1	37	18	それでも、君がこの街を見捨てるのなら	그래도,네가 이 마을을 저버린다면
3571	movie	1	13	6	それなのに…	그런데도…
3572	dialog	1	39	19	それなのに、私は力に目覚めてしまった…	그런데도,나는 힘에 눈떠버렸다…
3573	dialog	1	11	5	それなら…	그렇다면…
3574	dialog	1	9	4	それに…	게다가…
3575	movie	1	17	8	それに…あれは…	게다가… 그건…
3576	dialog	1	39	19	それに…いずれ、わかるかもしれねえしな	게다가… 언젠가는,알게 될지도 모르니까
3577	dialog	1	25	12	それに、しょせんは子供だ	게다가,어차피 애송이다
3578	dialog	1	35	17	それに、たとえ「護り火」が消えても	게다가,설령 '수호의 불'이 꺼지더라도
3579	dialog	1	29	14	それに、まだ無事に出られると	게다가,아직 무사히 나갈 수 있다고
3580	movie	1	39	19	それにあんたには聞きたい事が山ほどある	게다가 당신한테 물을 게 산더미야
3581	dialog	1	17	8	それにさわるな！	그것에 손대지 마!
3582	dialog	1	31	15	それにしても…すごいな、あんた	그나저나… 대단하군,당신
3583	slot	1	33	16	それにしても、よくここに入れたね	그나저나,용케 여기 들어왔네
3584	movie	1	35	17	それにはああいう方法しかなかった…	그것에는 그런 방법밖에 없었다…
3585	movie	1	17	8	それに帝国軍は？	그리고 제국군은?
3586	dialog	1	23	11	それは、あんたにやるよ	그건,당신한테 줄게
3587	ui	1	199	96	それは、攻性生物の行動を制御する\n力場を発生する機能である。\nおそらく、記録されている情報を保護\nするためのものだろう。\nただし、構造体の動力が小さいので、\n力場の範囲と効力はかなり限られる\nようである。	그것은,공성생물의 행동을 제어하는\n역장을 발생시키는 기능이다.\n아마도,기록된 정보를 보호\n하기 위한 것이리라.\n다만,구조체의 동력이 작기 때문에,\n역장의 범위와 효력은 상당히 한정된\n것으로 보인다.
3588	dialog	1	15	7	それはできない	그건 할 수 없다
3589	dialog	1	17	8	それは儀も同じさ	그건 나도 마찬가지야
3590	dialog	1	35	17	それほどの細工はめったに見られんぞ	그 정도의 세공은 좀처럼 볼 수 없다
3591	movie	1	25	12	それまで待っててくれ！！	그때까지 기다려줘!!
3592	dialog	1	31	15	それも、ドラゴンの力ってやつか	그것도,드래곤의 힘이라는 건가
3593	dialog	1	25	12	それも、真っ黒いやつがな	그것도,새까만 놈이 말이지
3594	dialog	1	35	17	それより、おまえに渡す物があるんだ	그보다,너한테 줄 게 있어
3595	dialog	1	33	16	それより、なんであんたがここに…	그보다,왜 당신이 여기에…
3596	dialog	1	33	16	それより、街を出なくていいのか？	그보다,마을을 나가지 않아도 되는 거야?
3597	dialog	1	39	19	それをめぐって、2匹のドラゴンが戦った	그것을 둘러싸고,두 마리의 드래곤이 싸웠다
3598	dialog	1	39	19	それをネタに、評議会を斉してるんだとよ	그걸 구실로,평의회를 쥐고 흔들고 있다더군
3599	dialog	1	19	9	それを作動させれば	그것을 작동시키면
3600	movie	1	17	8	それを押せば動く	누르면 움직인다
3601	movie	1	37	18	それを邪魔する者は誰も近づけさせない	그걸 막는 자는 아무도 못 온다
3602	dialog	1	39	19	それを開くことができるのは、彼女だけだ	그것을 열 수 있는 것은,그녀뿐이다
3603	dialog	1	39	19	それ以来、俺は銃を持てなくなっちまった	그 이후로,나는 총을 들 수 없게 되어버렸다
3604	dialog	1	9	4	そんな…	그런…
3605	movie	1	25	12	そんな…そんなバカな！？	그런… 그런 말도 안 되는!?
3606	dialog	1	31	15	そんなこと、できるわけないだろ	그런 걸,할 수 있을 리 없잖아
3607	dialog	1	31	15	そんなにあたしの事、気になる？	그렇게 내가 신경 쓰여?
3608	movie	1	27	13	そんなに悪い所じゃなかった	그렇게 나쁜 곳은 아니었다
3609	dialog	1	23	11	そんなものがあるのか？	그런 게 있는 건가?
3610	dialog	1	19	9	そんなんじゃないよ	그런 거 아니야
3611	dialog	1	23	11	そんな事がわかるのか？	그런 걸 알 수 있어?
