id	kind	count	budget	chars	jp	ko
70	dialog	17	7	3	LnKnDn	LnKnDn
71	dialog	17	23	11	売却可能な所持品を売る	가진 물건을 판다
72	dialog	17	23	11	店で売っている物を買う	가게 물건을 산다
73	dialog	17	31	15	店で売っている銃のパーツを買う	가게 총 부품을 산다
74	dialog	17	25	12	手持ちの銃のパーツを売る	가진 총 부품을 판다
75	dialog	17	21	10	購入／売却の切り替え	구입／판매 전환
144	ui	12	60	29	見なれない材質でできた板のかけら\n何かが封印されているらしい	낯선 재질로 만들어진 판 조각\n무언가 봉인된 듯하다
348	ui	4	17	8	まだ覚えていない	아직 익히지 않음
472	ui	3	29	14	ウルの地下遣跡の封印を解く鍵	우르 지하유적 봉인의 열쇠
476	ui	3	11	5	ゲートの鍵	게이트열쇠
484	ui	3	37	18	ドラゴン乗りの少年が書いたという日記	드래곤 라이더 소년이 썼다는 일기
511	dialog	3	7	3	発掘所	발굴장
952	ui	2	11	5	フローター	플로터
1075	ui	2	7	3	未使用	미사용
1166	ui	1	5	2	 ＋	 ＋
2242	ui	1	11	2	<05><05><05>素体<05><05><05>	<05><05><05>소체<05><05><05>
2243	ui	1	11	3	<05><05>心技型<05><05>	<05><05>심기형<05><05>
2244	ui	1	11	3	<05><05>攻撃型<05><05>	<05><05>공격형<05><05>
2245	ui	1	11	3	<05><05>標準型<05><05>	<05><05>표준형<05><05>
2246	ui	1	11	3	<05><05>機動型<05><05>	<05><05>기동형<05><05>
2247	ui	1	11	3	<05><05>防御型<05><05>	<05><05>방어형<05><05>
2248	ui	1	11	4	<05>究極形態<05>	<05>궁극형태<05>
2348	ui	1	27	13	AGILITY CLASS	AGILITY CLASS
2349	ui	1	25	12	ATTACK CLASS	ATTACK CLASS
2351	ui	1	3	1	BP	BP
2352	ui	1	19	9	BPがある程度回復	BP가 어느정도 회복
2353	ui	1	15	7	BPが少し回復	BP조금회복
2354	ui	1	15	7	BPが足りない	BP가 부족하다
2355	ui	1	13	6	BPは最大値	BP는 최대치
2356	ui	1	21	10	BPを100回復する	BP를 100 회복
2357	ui	1	21	10	BPを250回復する	BP를 250 회복
2358	ui	1	21	10	BPを500回復する	BP를 500 회복
2359	ui	1	19	9	BPを50回復する	BP를 50 회복
2360	ui	1	36	16	BP一定率回復 心技型 <03><01>3ゲージ<03>	BP 일정률 회복 심기형 <03><01>3게이지<03>
2362	ui	1	27	13	DEFENSE CLASS	DEFENSE CLASS
2367	ui	1	23	11	EXTRA CLASS	EXTRA CLASS
2368	ui	1	33	16	FULLーGAUGE CLASS	FULLーGAUGE CLASS
2370	ui	1	19	9	HPとBPは最大値	HP와 BP 최대
2371	ui	1	27	13	HPとBPを完全に回復する	HP와 BP를 완전 회복
2372	ui	1	13	6	HPは最大値	HP는 최대치
2373	ui	1	23	11	HPを1000回復する	HP를 1000 회복
2374	ui	1	21	10	HPを200回復する	HP를 200 회복
2375	ui	1	21	10	HPを500回復する	HP를 500 회복
2376	ui	1	36	16	HPを回復する     <03><01>1ゲージ<03>	HP를 회복한다    <03><01>1게이지<03>
2377	ui	1	36	16	HPを大きく回復する  <03><01>1ゲージ<03>	HP를 크게 회복한다  <03><01>1게이지<03>
2378	ui	1	21	10	HPを完全に回復する	HP를 완전 회복
2379	ui	1	36	16	HPを完全に回復する  <03><01>1ゲージ<03>	HP를 완전 회복한다  <03><01>1게이지<03>
2380	ui	1	36	16	HP一定率回復 標準型 <03><01>3ゲージ<03>	HP 일정률 회복 표준형 <03><01>3게이지<03>
2386	ui	1	31	15	SPIRITUAL CLASS	SPIRITUAL CLASS
2717	ui	1	56	27	『塔』と呼ばれる遣跡の総\n旧世紀の記録機械で描かれたもの	『탑』이라 불리는 유적의 그림\n구세기 기록기계로 그려진 것
2719	ui	1	42	20	『塔』に関する\n帝国アカデミーの実験報告書	『탑』에 관한\n제국 아카데미의 실험 보고서
2722	ui	1	38	18	『塔』の機能に関する\nシーカーの研究書	『탑』의 기능에 관한\n시커의 연구서
3203	ui	1	25	12	このCDのムービーを再生	이 CD의 무비를 재생
3315	ui	1	21	10	これ以上かけられない	더 이상 걸 수 없다
3994	ui	1	48	23	はきつぶされたクツ\n店で売ればわずかだが金になる	낡아빠진 신발\n가게에 팔면 약간의 돈이 된다
4259	ui	1	68	33	わずかに現存するドラゴン用の装備\n移動中のレーザー発射能力を強化する	얼마 남지 않은 드래곤용 장비\n이동 중 레이저 발사 능력을 강화한다
4278	ui	1	27	13	アイテムのリストを表示  	아이템 목록을 표시
4327	ui	1	48	23	ウルに住む生物・トビタマの\n分泌物が固まったもの	우르에 사는 생물・도비타마의\n분비물이 굳은 것
4330	ui	1	27	13	ウルの地下遣跡のドームの鍵	우르 지하유적 돔의 열쇠
4339	ui	1	42	20	ウル北方の『塔』に関する\nシーカーの研究書	우르 북방의 『탑』에 관한\n시커의 연구서
4379	ui	1	29	14	エレベーターのロックを外す鍵	엘리베이터 잠금을 푸는 열쇠
4427	ui	1	48	23	ガッシュにもらった空中船の部品\n今度は本物らしい	가슈에게 받은 공중선 부품\n이번엔 진짜인 듯하다
4428	ui	1	56	27	ガッシュにもらった首飾り\nシーカー独特の装飾が施してある	가슈에게 받은 목걸이\n시커 특유의 장식이 새겨져 있다
4431	ui	1	54	26	ガッシュの師でもあったドラゴン乗りが\n書いたという書物	가슈의 스승이기도 했던 드래곤 라이더가\n썼다는 서적
4437	ui	1	38	18	ガラコウセキの原石\n店で売れば金になる	가라코세키 원석\n가게에 팔면 돈이 된다
4476	ui	1	27	13	クレイメンの署名がある手紙	클레이멘의 서명이 있는 편지
4492	ui	1	40	19	クーリアのフンの化石\n店で売れば金になる	쿠리아 똥의 화석\n가게에 팔면 돈이 된다
4508	ui	1	17	8	ゲージが足りない	게이지가 부족하다
4511	ui	1	15	7	ゲージ速度上昇	게이지 속도 상승
4512	ui	1	36	16	ゲージ速度上昇 機動型 <03><01>3ゲージ<03>	게이지 속도상승 기동형 <03><01>3게이지<03>
4522	ui	1	31	15	サウンドテスト：ファイルを選ぶ	사운드 테스트：파일을 고른다
4525	ui	1	36	17	ザアルの実\n貴重品なので高値で売れる	자알 열매\n귀중품이라 비싸게 팔린다
4548	ui	1	33	16	シーカーの里の場所が記された地図	시커의 마을 위치가 적힌 지도
4573	ui	1	17	8	スタン状態を治す	스턴 상태를 치료
4577	ui	1	19	9	ストップ状態を治す	스톱 상태를 치료
4580	ui	1	17	8	スロウ状態を治す	슬로우 상태 치료
4638	ui	1	48	23	ゾアの街に伝わる書物\n街の掟について記されている	조아 마을에 전해지는 서적\n마을의 규율이 적혀 있다
4639	ui	1	25	12	ゾアの街の教会の聖堂の鍵	조아 교회 성당의 열쇠
4640	ui	1	52	25	ゾアの街の正規住人区画\n「神聖区」に入るための通行証	조아 마을 정규 주민 구획\n「신성구」에 들어가는 통행증
4708	ui	1	30	14	ドラゴンに関する\n帝国の研究書	드래곤에 관한\n제국의 연구서
4725	ui	1	27	13	ドラゴンの姿が刻まれた紋章	드래곤의 모습이 새겨진 문장
4755	ui	1	21	10	ドラゴン移動時操作系	드래곤 이동시 조작계
4796	ui	1	19	9	バインド状態を治す	바인드 상태 치료
4818	ui	1	50	24	パエットに頼まれて入手した\n空中船の部品らしきもの	파에트의 부탁으로 입수한\n공중선 부품인 듯한 것
