id	kind	count	budget	chars	jp	ko
548	narration	2	24	10	(<03><01>♪♪♪♪♪♪♪♪♪<03>	(<03><01>♪♪♪♪♪♪♪♪♪<03>
549	narration	2	24	10	(<03><03>♪♪♪♪♪♪♪♪♪<03>	(<03><03>♪♪♪♪♪♪♪♪♪<03>
550	narration	2	24	10	(<03><04>♪♪♪♪♪♪♪♪♪<03>	(<03><04>♪♪♪♪♪♪♪♪♪<03>
551	narration	2	24	10	(<03><05>★★★★★★★★★<03>	(<03><05>★★★★★★★★★<03>
552	narration	2	24	10	(<03>\n★★★★★★★★★<03>	(<03>\n★★★★★★★★★<03>
553	narration	2	39	19	(…ダメだ、ロックされてて動かせない)	(…안 되겠어, 잠겨 있어서 움직일 수 없다)
554	narration	2	25	12	(「編み人」のザドクだ)	("직조인" 자독이다)
555	narration	2	29	14	(あちこち改造してあるな…)	(여기저기 개조되어 있군…)
556	narration	2	33	16	(あのつぼはとくに大きいけど…)	(저 항아리는 특히 큰데…)
557	narration	2	29	14	(あのつぼはとくに大きいな)	(저 항아리는 특히 크군)
558	narration	2	29	14	(あのつぼは薬品入りらしい)	(저 항아리는 약품이 들어 있는 것 같다)
559	narration	2	29	14	(あの光の粒子のせいか！！)	(저 빛의 입자 때문인가!!)
560	narration	2	27	13	(あの男はハンターらしい)	(저 남자는 헌터인 것 같다)
561	narration	2	37	18	(あの男はボアズという名だったな…)	(저 남자는 보아즈라는 이름이었지…)
562	narration	2	29	14	(あれは、門番のシフレだ…)	(저건 문지기 시플레다…)
563	narration	2	27	13	(あれも売り物なのかな…)	(저것도 파는 물건인가…)
564	narration	2	29	14	(あんな所に扉がついている)	(저런 곳에 문이 달려 있다)
565	narration	2	37	18	(いいたき木だ…森の近くだからかな)	(좋은 장작이다… 숲 근처라서 그런가)
566	narration	2	39	19	(きれいな水が入っている…飲み水だな)	(깨끗한 물이 들어 있다… 마실 물이군)
567	narration	2	29	14	(きれいな細工のランプだ…)	(정교하게 만든 램프다…)
